DateTime,Place_EN,Place_AR,Confirmed,Deaths,Recovered,Active,Governorate_EN,Governorate_AR,Region_EN,Region_AR
2020-04-30 00:00:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,237,0,53,184,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-04-30 00:00:00,AR RIYAD,الرياض,282,0,290,-8,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-04-30 00:00:00,Ad Dammam,الدمام,114,0,0,114,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,Ad Dirʻiyyah,الدرعية,14,0,0,14,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-04-30 00:00:00,Al Hufuf,الهفوف,12,0,6,6,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,Al Jubayl,الجبيل,171,0,0,171,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,Al Kharj,الخرج,3,0,0,3,Al Kharj,الخرج,Ar Riyad,الرياض
2020-04-30 00:00:00,Al Khubar,الخبر,33,0,5,28,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,Al Mikhwah,المخواة,5,0,0,5,Al Mukhwah,المخواه,Al Bahah,الباحة
2020-04-30 00:00:00,Al Muzahimiyyah,المزاحمية,5,0,0,5,Al Muzahimiyah,المزاحميه,Ar Riyad,الرياض
2020-04-30 00:00:00,Al Qatif,القطيف,0,0,10,-10,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,Al Qunfudhah,القنفذة,1,0,0,1,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-04-30 00:00:00,An Nuʻayriyyah,النعيرية,9,0,0,9,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,At Taʼif,الطائف,27,0,0,27,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-04-30 00:00:00,Az Zulfi,الزلفي,6,0,0,6,Az Zulfi,الزلفى,Ar Riyad,الرياض
2020-04-30 00:00:00,BURAYDAH,بريدة,12,0,0,12,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-04-30 00:00:00,Baysh,بيش,37,0,0,37,Baysh,بيش,Jazan,جازان
2020-04-30 00:00:00,Biljurashi,بلجرشي,1,0,0,1,Biljurashi,بلجرشي,Al Bahah,الباحة
2020-04-30 00:00:00,Buqayq,بقيق,2,0,1,1,Buqayq,بقيق,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,HAʼIL,حائل,2,0,0,2,Hail,حائل(مقر الامارة),Hail,حائل
2020-04-30 00:00:00,Jeddah,جدة,142,4,0,138,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-04-30 00:00:00,Khamis Mushayt,خميس مشيط,0,0,3,-3,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-04-30 00:00:00,MAKKAH al MUKARRAMAH,مكة المكرمة,207,3,22,182,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-04-30 00:00:00,Rafha,رفحا,1,0,0,1,Rafha,رفحاء,Northern Borders,الحدود الشماليه
2020-04-30 00:00:00,Ras Tannurah,راس تنورة,3,0,0,3,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,Sajir,ساجر,1,0,0,1,Ad Duwadimi,الدوادمى,Ar Riyad,الرياض
2020-04-30 00:00:00,Sayhat,سيهات,0,0,2,-2,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-04-30 00:00:00,TABUK,تبوك,7,0,0,7,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-04-30 00:00:00,Yanbuʻ,ينبع,9,0,0,9,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-04-30 00:00:00,ʻARʻAR,عرعر,1,0,0,1,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-01 00:00:00,AD͟h D͟hahran,الظهران,2,0,1,1,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,249,0,0,249,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-05-01 00:00:00,AR RIYAD,الرياض,161,0,28,133,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-05-01 00:00:00,Ad Dammam,الدمام,126,0,4,122,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,Ad Darb,الدرب,1,0,0,1,Ad Darb,الدرب,Jazan,جازان
2020-05-01 00:00:00,Ad Dirʻiyyah,الدرعية,19,0,0,19,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-05-01 00:00:00,Al Hufuf,الهفوف,64,0,13,51,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,Al Jubayl,الجبيل,80,0,1,79,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,Al Kharj,الخرج,6,0,0,6,Al Kharj,الخرج,Ar Riyad,الرياض
2020-05-01 00:00:00,Al Khubar,الخبر,81,0,5,76,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,Al Majardah,المجاردة,2,0,0,2,Al Majardah,المجارده,Aseer,عسير
2020-05-01 00:00:00,Al Midhnab,المذنب,1,0,0,1,Al Midhnab,المذنب,Al Qaseem,القصيم
2020-05-01 00:00:00,Al Qatif,القطيف,0,0,4,-4,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,Al Qunfudhah,القنفذة,2,0,0,2,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-05-01 00:00:00,Al Wajh,الوجه,0,0,1,-1,Al Wajh,الوجه,Tabuk,تبوك
2020-05-01 00:00:00,An Nuʻayriyyah,النعيرية,3,0,0,3,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,At Taʼif,الطائف,13,0,0,13,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-01 00:00:00,BURAYDAH,بريدة,16,0,0,16,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-05-01 00:00:00,Baysh,بيش,5,0,0,5,Baysh,بيش,Jazan,جازان
2020-05-01 00:00:00,Biljurashi,بلجرشي,3,0,0,3,Biljurashi,بلجرشي,Al Bahah,الباحة
2020-05-01 00:00:00,Bishah,بيشة,2,0,0,2,Bishah,بيشه,Aseer,عسير
2020-05-01 00:00:00,Buqayq,بقيق,4,0,0,4,Buqayq,بقيق,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,Jeddah,جدة,245,4,49,192,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-05-01 00:00:00,Khamis Mushayt,خميس مشيط,21,0,2,19,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-05-01 00:00:00,MAKKAH al MUKARRAMAH,مكة المكرمة,244,3,44,197,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-05-01 00:00:00,Mahayil,محايل,1,0,0,1,Muhayil,محايل,Aseer,عسير
2020-05-01 00:00:00,Ras Tannurah,راس تنورة,9,0,0,9,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-05-01 00:00:00,TABUK,تبوك,0,0,58,-58,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-05-01 00:00:00,Turuba,تربة,1,0,0,1,Turubah,تربه,Makkah Al Mukarramah,مكة المكرمة
2020-05-01 00:00:00,ʻARʻAR,عرعر,1,0,0,1,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-02 00:00:00,AD͟h D͟hahran,الظهران,32,0,1,31,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,AL BAHAH,الباحة,12,0,0,12,Al Bahah,الباحة (مقرالامارة),Al Bahah,الباحة
2020-05-02 00:00:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,139,1,33,105,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-05-02 00:00:00,AR RIYAD,الرياض,109,1,41,67,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-05-02 00:00:00,Ad Dammam,الدمام,150,1,43,106,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Ad Dirʻiyyah,الدرعية,3,0,0,3,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-05-02 00:00:00,Adam,أضم,1,0,1,0,Adam,أضم,Makkah Al Mukarramah,مكة المكرمة
2020-05-02 00:00:00,Al Bukayriyyah,البكيرية,1,0,0,1,Al Bukayriyah,البكيريه,Al Qaseem,القصيم
2020-05-02 00:00:00,Al Hufuf,الهفوف,55,0,18,37,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Al Jubayl,الجبيل,156,0,0,156,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Al Kharj,الخرج,10,0,0,10,Al Kharj,الخرج,Ar Riyad,الرياض
2020-05-02 00:00:00,Al Khubar,الخبر,66,0,3,63,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Al Majardah,المجاردة,17,0,0,17,Al Majardah,المجارده,Aseer,عسير
2020-05-02 00:00:00,Al Majmaʻah,المجمعة,1,0,0,1,Al Majmaah,المجمعه,Ar Riyad,الرياض
2020-05-02 00:00:00,Al Mandaq,المندق,1,0,0,1,Al Mandaq,المندق,Al Bahah,الباحة
2020-05-02 00:00:00,Al Midhnab,المذنب,0,0,1,-1,Al Midhnab,المذنب,Al Qaseem,القصيم
2020-05-02 00:00:00,Al Mubarraz,المبرز,0,0,2,-2,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Al Mud͟haylif,المظيلف,0,0,2,-2,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-05-02 00:00:00,Al Qatif,القطيف,5,0,2,3,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,An Nuʻayriyyah,النعيرية,6,0,0,6,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Ar Rass,الرس,1,0,4,-3,Ar Rass,الرس,Al Qaseem,القصيم
2020-05-02 00:00:00,At Taʼif,الطائف,68,0,0,68,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-02 00:00:00,Az Zulfi,الزلفي,12,0,0,12,Az Zulfi,الزلفى,Ar Riyad,الرياض
2020-05-02 00:00:00,BURAYDAH,بريدة,3,0,6,-3,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-05-02 00:00:00,Baysh,بيش,111,0,0,111,Baysh,بيش,Jazan,جازان
2020-05-02 00:00:00,Bishah,بيشة,5,0,2,3,Bishah,بيشه,Aseer,عسير
2020-05-02 00:00:00,Jeddah,جدة,245,2,149,94,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-05-02 00:00:00,MAKKAH al MUKARRAMAH,مكة المكرمة,221,3,48,170,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-05-02 00:00:00,Qaryat Al 'ulya,قرية العليا,7,0,0,7,Qaryah Al Ulya,قريه العليا,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Rabigh,رابغ,1,0,0,1,Rabigh,رابغ,Makkah Al Mukarramah,مكة المكرمة
2020-05-02 00:00:00,Riyad al Khabraʼ,رياض الخبراء,0,0,1,-1,Riyadh Al Khabra,رياض الخبراء,Al Qaseem,القصيم
2020-05-02 00:00:00,Sabt al ʻAlayah,سبت العلاية,0,0,5,-5,Balqarn,بالقرن,Aseer,عسير
2020-05-02 00:00:00,Safwá,صفوى,109,0,0,109,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Salwá,سلوى,1,0,0,1,Al Udayd,العديد,Eastern Region,المنطقة الشرقية
2020-05-02 00:00:00,Yanbuʻ,ينبع,4,0,0,4,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-02 00:00:00,ʻUnayzah,عنيزة,0,0,7,-7,Unayzah,عنيزه,Al Qaseem,القصيم
2020-05-03 00:00:00,AD͟h D͟hahran,الظهران,4,0,0,4,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,152,0,8,144,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-05-03 00:00:00,AR RIYAD,الرياض,131,0,75,56,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-05-03 00:00:00,Ad Dammam,الدمام,261,0,21,240,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Ad Dirʻiyyah,الدرعية,5,0,0,5,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-05-03 00:00:00,Al Hufuf,الهفوف,133,0,56,77,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Al Jafr,الجفر,4,0,0,4,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Al Jubayl,الجبيل,217,0,0,217,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Al Kharj,الخرج,4,0,0,4,Al Kharj,الخرج,Ar Riyad,الرياض
2020-05-03 00:00:00,Al Khubar,الخبر,26,0,0,26,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Al Majardah,المجاردة,6,0,0,6,Al Majardah,المجارده,Aseer,عسير
2020-05-03 00:00:00,Al Qatif,القطيف,3,0,0,3,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Al Qunfudhah,القنفذة,9,0,0,9,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-05-03 00:00:00,Al Qurayyat,القريات,7,0,0,7,Al Qurayyat,القريات,Al Jawf,الجوف
2020-05-03 00:00:00,Al ʻIdabi,العيدابي,1,0,0,1,Al Aydabi,العيدابى,Jazan,جازان
2020-05-03 00:00:00,An Nuʻayriyyah,النعيرية,8,0,0,8,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Ar Rass,الرس,1,0,0,1,Ar Rass,الرس,Al Qaseem,القصيم
2020-05-03 00:00:00,At Taʼif,الطائف,14,0,0,14,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-03 00:00:00,Az Zulfi,الزلفي,5,0,0,5,Az Zulfi,الزلفى,Ar Riyad,الرياض
2020-05-03 00:00:00,BURAYDAH,بريدة,3,0,0,3,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-05-03 00:00:00,Baysh,بيش,53,0,0,53,Baysh,بيش,Jazan,جازان
2020-05-03 00:00:00,Bishah,بيشة,0,0,3,-3,Bishah,بيشه,Aseer,عسير
2020-05-03 00:00:00,Buqayq,بقيق,1,0,0,1,Buqayq,بقيق,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Duruma,ضرما,1,0,0,1,Duruma,ضرما,Ar Riyad,الرياض
2020-05-03 00:00:00,HAʼIL,حائل,1,0,0,1,Hail,حائل(مقر الامارة),Hail,حائل
2020-05-03 00:00:00,Hafar al Batin,حفر الباطن,1,0,0,1,Hafar Al Batin,حفر الباطن,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Hawtat Bani Tamim,حوطة بني تميم,1,0,0,1,Hawtat Bani Tamim,حوطه بنى تميم,Ar Riyad,الرياض
2020-05-03 00:00:00,Jeddah,جدة,261,3,90,168,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-05-03 00:00:00,Khamis Mushayt,خميس مشيط,1,0,0,1,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-05-03 00:00:00,Khaybar,خيبر,1,0,0,1,Khaybar,خيبر,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-03 00:00:00,Khulays,خليص,1,0,0,1,Khulays,خليص,Makkah Al Mukarramah,مكة المكرمة
2020-05-03 00:00:00,MAKKAH al MUKARRAMAH,مكة المكرمة,287,4,82,201,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-05-03 00:00:00,Mahayil,محايل,1,0,0,1,Muhayil,محايل,Aseer,عسير
2020-05-03 00:00:00,NAJRAN,نجران,1,0,1,0,Najran,نجران (مقر الامارة),Najran,نجران
2020-05-03 00:00:00,Rabigh,رابغ,6,0,0,6,Rabigh,رابغ,Makkah Al Mukarramah,مكة المكرمة
2020-05-03 00:00:00,Ras Tannurah,راس تنورة,1,0,1,0,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Sabya,صبيا,1,0,0,1,Sabya,صبياء,Jazan,جازان
2020-05-03 00:00:00,Safwá,صفوى,13,0,0,13,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-03 00:00:00,Sharurah,شرورة,0,0,1,-1,Sharurah,شروره,Najran,نجران
2020-05-03 00:00:00,TABUK,تبوك,4,0,0,4,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-05-03 00:00:00,Tabarjal,طبرجل,1,0,0,1,Tubarjal,طبرجل,Al Jawf,الجوف
2020-05-03 00:00:00,Thurayban,ثريبان,0,0,2,-2,Al Ardiyat,العرضيات,Makkah Al Mukarramah,مكة المكرمة
2020-05-03 00:00:00,Yanbuʻ,ينبع,9,0,0,9,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-03 00:00:00,ʻARʻAR,عرعر,4,0,2,2,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-03 00:00:00,ʻUnayzah,عنيزة,1,0,0,1,Unayzah,عنيزه,Al Qaseem,القصيم
2020-05-04 00:00:00,ABHA,أبها,8,0,0,8,Abha,ابها (مقر الإمارة),Aseer,عسير
2020-05-04 00:00:00,AD͟h D͟hahran,الظهران,0,0,7,-7,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-04 00:00:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,25,1,79,-55,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-05-04 00:00:00,AR RIYAD,الرياض,230,1,80,149,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-05-04 00:00:00,Ad Dammam,الدمام,141,0,90,51,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-04 00:00:00,Ad Dirʻiyyah,الدرعية,11,0,0,11,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-05-04 00:00:00,Al Hada,الهدا,1,0,0,1,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-04 00:00:00,Al Hufuf,الهفوف,101,0,41,60,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-04 00:00:00,Al Jubayl,الجبيل,120,0,16,104,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-05-04 00:00:00,Al Kharj,الخرج,4,0,0,4,Al Kharj,الخرج,Ar Riyad,الرياض
2020-05-04 00:00:00,Al Khubar,الخبر,89,0,0,89,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-05-04 00:00:00,Al Mikhwah,المخواة,1,0,0,1,Al Mukhwah,المخواه,Al Bahah,الباحة
2020-05-04 00:00:00,Al Qari',القريع,1,0,0,1,Maysan,ميسان,Makkah Al Mukarramah,مكة المكرمة
2020-05-04 00:00:00,Al Qunfudhah,القنفذة,1,0,0,1,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-05-04 00:00:00,An Nuʻayriyyah,النعيرية,14,0,0,14,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-05-04 00:00:00,At Taʼif,الطائف,65,0,7,58,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-04 00:00:00,Az Zulfi,الزلفي,5,0,0,5,Az Zulfi,الزلفى,Ar Riyad,الرياض
2020-05-04 00:00:00,BURAYDAH,بريدة,9,1,10,-2,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-05-04 00:00:00,Baysh,بيش,14,0,0,14,Baysh,بيش,Jazan,جازان
2020-05-04 00:00:00,Bishah,بيشة,4,0,1,3,Bishah,بيشه,Aseer,عسير
2020-05-04 00:00:00,Duba,ضبا,1,0,0,1,Duba,ضباء,Tabuk,تبوك
2020-05-04 00:00:00,HAʼIL,حائل,0,0,7,-7,Hail,حائل(مقر الامارة),Hail,حائل
2020-05-04 00:00:00,Jeddah,جدة,385,3,180,202,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-05-04 00:00:00,Khamis Mushayt,خميس مشيط,0,0,5,-5,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-05-04 00:00:00,Laylá,ليلى,1,0,0,1,Al Aflaj,الافلاج,Ar Riyad,الرياض
2020-05-04 00:00:00,MAKKAH al MUKARRAMAH,مكة المكرمة,337,3,395,-61,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-05-04 00:00:00,Mahayil,محايل,0,0,2,-2,Muhayil,محايل,Aseer,عسير
2020-05-04 00:00:00,Qaryat Al 'ulya,قرية العليا,12,0,0,12,Qaryah Al Ulya,قريه العليا,Eastern Region,المنطقة الشرقية
2020-05-04 00:00:00,Rabigh,رابغ,5,0,0,5,Rabigh,رابغ,Makkah Al Mukarramah,مكة المكرمة
2020-05-04 00:00:00,Rafha,رفحا,0,0,1,-1,Rafha,رفحاء,Northern Borders,الحدود الشماليه
2020-05-04 00:00:00,Ras Tannurah,راس تنورة,0,0,2,-2,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-05-04 00:00:00,TABUK,تبوك,8,0,0,8,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-05-04 00:00:00,Yanbuʻ,ينبع,2,0,26,-24,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-04 00:00:00,ʻARʻAR,عرعر,0,0,3,-3,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-04 00:00:00,ʻUnayzah,عنيزة,0,0,3,-3,Unayzah,عنيزه,Al Qaseem,القصيم
2020-05-05 00:00:00,AD͟h D͟hahran,الظهران,4,0,3,1,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-05 00:00:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,292,1,286,5,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-05-05 00:00:00,AR RIYAD,الرياض,149,1,445,-297,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-05-05 00:00:00,Ad Dammam,الدمام,84,0,56,28,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-05 00:00:00,Ad Dirʻiyyah,الدرعية,16,0,0,16,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-05-05 00:00:00,Adam,أضم,2,0,0,2,Adam,أضم,Makkah Al Mukarramah,مكة المكرمة
